CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,TFI,Churn_Probability
3389146,0,99.99,1186.0,85.0,16.83,13.0,0.0,-272.0,-39.7,13.0,2.3,69.3,8.0,0.7,467.9,48.0,7.7,258.7,157.0,15.3,0.0,8.0,7,1,1,NEVLVS702,1.0,1.0,190.0,28.0,30.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,2,No,0,Unknown,No,5-Low,Other,Other,Yes,4.602393373702957,0.18296437
3263590,0,82.03,1046.0,43.0,0.0,122.0,2.7,84.0,-1.1,16.7,0.7,40.3,2.0,0.0,437.9,24.7,17.3,176.3,316.7,17.3,0.0,19.3,11,1,1,NEVSDG619,2.0,1.0,152.0,44.0,44.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,150,No,7-Lowest,Suburban,Other,Yes,5.645717499206185,0.37488493
3136374,1,35.45,302.0,43.0,0.0,0.0,0.2,154.0,0.2,2.3,0.3,21.7,3.3,0.3,49.9,25.3,4.0,36.7,43.3,2.7,0.0,0.0,18,1,1,ATLATL678,2.0,2.0,175.0,50.0,50.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,9,No,0,130,No,2-High,Other,Professional,Yes,0.9872718748503805,0.1506016
3106538,1,36.35,479.0,52.0,0.0,0.0,0.0,-1.0,-1.4,4.0,1.3,18.7,3.0,0.0,49.3,11.3,4.7,65.0,50.0,5.3,0.0,0.3,22,2,2,HOUHOU281,3.0,2.0,31.0,26.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,150,No,2-High,Other,Other,Unknown,1.734212887442533,0.23470767
3045426,1,83.53,287.0,30.0,1.24,168.0,0.0,84.0,-11.2,18.7,3.7,35.7,1.7,0.0,27.9,20.0,1.0,98.7,49.7,22.3,0.0,0.7,31,1,1,BOSBOS617,3.0,2.0,745.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,4,3,No,Yes,0,0,No,0,10,Yes,3-Good,Town,Other,Unknown,8.355209826383582,0.4925858
3377814,0,87.56,706.0,65.0,1.49,72.0,0.0,-204.0,17.4,1.7,4.0,12.0,3.0,0.0,387.2,17.7,4.7,92.3,68.0,5.7,0.0,3.3,9,5,2,DALFTW817,1.0,1.0,206.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown,1.298482148621373,0.2550371
3163306,0,34.19,211.0,40.0,2.97,0.0,2.8,30.0,5.7,5.0,0.3,14.7,0.0,0.7,9.1,4.0,0.0,53.0,29.3,5.3,0.0,0.0,20,3,2,NYCNEW908,1.0,1.0,586.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Town,Other,Unknown,2.2135869231478855,0.3860591
3338114,1,64.27,442.0,45.0,0.5,82.0,0.0,-118.0,-29.3,12.7,0.0,0.0,2.7,0.7,97.7,31.3,2.0,103.0,46.7,12.7,0.0,0.7,13,1,1,NYCSUF516,1.0,1.0,366.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,0,No,No,0,0,No,0,Unknown,Yes,5-Low,Suburban,Other,Unknown,4.798787682588269,0.37390473
3205502,1,32.09,214.0,30.0,0.0,4.0,0.3,62.0,5.2,3.3,20.3,5.0,1.3,0.3,16.8,2.3,1.0,61.0,33.0,23.7,0.0,0.0,13,2,2,OHIDAY937,1.0,1.0,380.0,52.0,48.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes,5.765998025287528,0.24606565
3132466,0,47.4,300.0,50.0,0.25,0.0,7.0,-54.0,-7.0,1.3,6.0,29.3,0.0,0.0,22.0,7.3,0.7,61.0,35.3,7.3,0.0,0.3,23,1,1,NCRGRE336,3.0,2.0,253.0,34.0,72.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,30,No,2-High,Town,Professional,Unknown,1.734772800915401,0.24398042
3296150,0,57.07,1864.0,50.0,0.74,30.0,0.2,692.0,9.3,7.3,2.0,23.3,0.7,0.7,462.9,42.0,5.7,55.3,119.0,9.3,0.0,0.3,12,1,1,DALFTW817,1.0,1.0,342.0,20.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,Yes,1,1,No,0,Unknown,No,2-High,Town,Student,No,2.5376814182949143,0.20497435
3257094,1,29.99,24.0,30.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.7,1.3,0.0,0.0,0.0,0.0,0.0,5.7,1.3,0.7,0.0,0.0,12,1,1,OHHCHI740,1.0,1.0,357.0,64.0,58.0,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,3-Good,Rural,Other,Yes,0.2500582776031932,0.28947008
3181778,1,90.3,370.0,22.0,0.0,189.0,0.3,-144.0,-69.2,6.7,0.3,43.7,0.0,0.0,121.7,1.3,0.3,110.0,51.7,7.0,0.0,0.3,20,1,1,NYCNEW973,2.0,2.0,73.0,46.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,0,No,No,0,4,No,0,30,Yes,7-Lowest,Other,Other,Unknown,2.6658976901267506,0.37330937
3391930,0,39.28,160.0,15.0,0.99,52.0,0.0,-27.0,-16.1,0.7,0.0,3.3,0.0,0.0,8.1,3.0,0.7,20.7,5.3,0.7,0.0,0.0,48,2,2,LAXANA714,1.0,1.0,1437.0,34.0,30.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Suburban,Other,Yes,0.31715890281172027,0.31382757
3216038,0,69.56,612.0,49.0,7.59,19.0,0.0,-568.0,-78.2,6.3,3.3,71.0,5.0,0.3,183.0,24.7,6.7,67.3,150.7,9.7,0.0,2.7,14,1,1,AIRMYR843,2.0,1.0,72.0,86.0,78.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,150,No,6-VeryLow,Town,Other,Yes,2.851985896626651,0.24231304
3298654,0,56.1,906.0,41.0,0.25,51.0,0.0,81.0,-1.1,5.0,0.0,0.3,15.0,1.0,229.3,12.7,0.0,91.3,88.3,5.0,0.0,0.0,12,1,1,NYCMAN917,1.0,1.0,339.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown,1.6905283806858102,0.30390817
3191090,1,26.42,0.0,30.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,2,LAXANA714,4.0,4.0,268.0,24.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,100,No,4-Medium,Other,Other,No,0.0,0.657832
3242898,0,115.25,1680.0,110.0,0.0,46.0,0.0,-314.0,-15.3,21.7,3.0,105.0,0.3,2.0,378.8,46.0,15.0,243.0,235.3,24.7,0.0,6.0,10,1,1,SFRPAL650,3.0,3.0,223.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,100,No,3-Good,Suburban,Other,Unknown,7.192474703848399,0.11620914
3157794,1,32.85,37.0,32.0,0.0,0.0,0.0,-27.0,-0.4,0.0,0.3,0.7,0.0,0.0,6.5,6.0,2.0,12.7,7.3,0.3,0.0,0.0,16,2,2,ATLNOR678,1.0,1.0,492.0,42.0,42.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,1-Highest,Suburban,Other,Yes,0.09488116280527255,0.2696505
3134278,1,32.26,96.0,30.0,2.23,0.0,0.0,27.0,-0.3,16.3,6.0,7.7,0.0,0.0,7.0,6.7,1.0,11.7,21.0,22.3,0.0,0.0,18,2,2,LAXALA562,1.0,1.0,557.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown,9.712063827448702,0.49921837
3312238,0,31.02,271.0,40.0,0.25,2.0,0.0,-15.0,0.5,2.7,3.0,22.7,3.0,0.0,1.6,18.7,0.0,37.7,42.7,5.7,0.0,0.0,11,1,1,HOUHOU281,2.0,2.0,34.0,44.0,44.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,60,No,2-High,Other,Other,Yes,1.7250383062950623,0.26442504
3147894,1,39.11,11.0,40.0,0.0,0.0,0.0,-8.0,-9.1,0.0,0.0,1.7,1.7,0.0,0.3,3.3,0.3,0.3,6.7,0.0,0.0,0.0,17,2,2,ATLATL678,2.0,2.0,93.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,60,No,3-Good,Suburban,Other,No,0.0,0.38231507
3049446,0,71.27,260.0,80.0,0.0,4.0,0.0,-198.0,-1.3,3.3,14.3,8.3,0.7,0.3,58.5,23.7,7.3,46.3,20.3,17.7,0.0,0.7,29,2,2,NSHNSH615,1.0,1.0,868.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,1,0,No,Yes,0,0,No,0,Unknown,Yes,1-Highest,Suburban,Other,Unknown,4.323887076718627,0.38625836
3391438,0,19.03,78.0,0.0,0.99,45.0,0.0,-20.0,-5.0,3.3,0.3,7.3,0.0,0.0,14.4,3.3,0.0,39.0,15.0,3.7,0.0,0.0,57,1,1,NEVSDG619,3.0,3.0,64.0,40.0,46.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,10,No,1-Highest,Suburban,Professional,Yes,1.8175338436618151,0.36868307
3203766,0,26.9,80.0,20.0,0.0,17.0,0.0,79.0,20.0,3.0,0.0,9.3,1.0,0.0,8.2,7.0,0.0,33.0,10.7,3.0,0.0,0.0,13,1,1,LAXLAX323,1.0,1.0,383.0,48.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,7,No,0,Unknown,No,4-Medium,Other,Other,No,1.5714862377654106,0.362401
3255246,0,37.8,602.0,52.0,0.0,0.0,0.0,23.0,-2.8,17.3,0.7,13.7,2.3,0.3,180.0,27.3,12.0,44.7,80.3,19.7,0.0,0.0,10,1,1,LAXDOW562,1.0,1.0,298.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,2,0,No,0,Unknown,No,2-High,Other,Other,Unknown,6.3480318454921,0.2471552
3297334,1,35.87,356.0,45.0,0.0,2.0,0.0,-194.0,-0.9,32.0,4.0,39.0,0.0,0.0,62.1,53.0,1.3,86.3,82.0,36.0,0.0,1.0,14,1,1,APCFCH703,2.0,2.0,245.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,150,No,2-High,Suburban,Other,Unknown,13.318761823435008,0.5546501
3144618,1,36.82,124.0,30.0,0.0,19.0,0.0,-22.0,-6.8,1.7,1.0,17.0,1.7,0.0,21.8,6.0,0.7,28.7,20.0,2.7,0.0,0.3,17,2,1,MIAMIA305,2.0,1.0,524.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,7-Lowest,Suburban,Other,Unknown,1.0489890724574942,0.39291
3338326,0,34.99,100.0,45.0,0.0,0.0,0.0,3.0,0.0,1.7,0.0,6.7,0.0,0.3,13.4,1.7,0.0,42.7,24.7,1.7,0.0,0.0,11,1,1,NYCNEW973,1.0,1.0,305.0,34.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Other,Other,Yes,0.8479855443698894,0.27964893
3391658,1,78.48,821.0,75.0,1.73,0.0,0.0,106.0,1.4,12.7,1.7,53.3,0.0,2.0,51.3,43.7,3.0,299.0,34.7,14.3,0.0,3.0,50,1,1,LAXANA714,6.0,5.0,561.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,10,No,1-Highest,Town,Other,Unknown,4.648490659387491,0.24209353
3046126,0,25.09,32.0,25.0,0.0,0.0,0.0,-13.0,0.1,0.0,0.0,2.0,0.0,0.0,0.7,3.7,0.0,7.3,1.7,0.0,0.0,0.0,33,1,1,NNYALB518,1.0,1.0,997.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,5,No,0,Unknown,No,1-Highest,Town,Other,No,0.0,0.40219003
3119746,0,50.94,1163.0,60.0,0.5,0.0,0.0,-281.0,-0.9,38.7,14.3,64.7,0.3,0.3,283.7,87.0,49.3,179.3,278.7,53.0,0.0,13.0,19,2,2,FLNTAM813,7.0,5.0,13.0,28.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,5,No,0,130,No,1-Highest,Other,Other,Unknown,14.954385263711453,0.3466728
3055174,0,37.41,527.0,36.0,0.25,0.0,0.0,215.0,-0.2,5.0,5.0,25.0,1.7,0.0,76.3,10.0,0.0,78.3,45.0,10.0,0.0,0.0,25,4,1,FLNOGC904,1.0,1.0,770.0,48.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Other,Other,No,2.754602220222682,0.19200683
3284546,0,49.99,41.0,60.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,2,APCBAL410,1.0,1.0,313.0,44.0,20.0,Yes,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,Unknown,No,2-High,Suburban,Other,No,0.0,0.38527563
3022206,1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,1,STLSTL314,1.0,1.0,1033.0,56.0,56.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,Unknown,No,1-Highest,Other,Other,No,0.0,0.5560957
3005754,0,123.56,449.0,30.0,0.99,264.0,0.0,-239.0,-83.1,14.3,0.7,23.0,0.0,1.7,177.9,56.3,19.3,119.0,83.3,15.0,0.0,1.3,45,1,1,SFROAK510,3.0,2.0,785.0,52.0,50.0,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,9,No,1,30,No,5-Low,Town,Other,Yes,5.521407393018072,0.43223977
3150530,0,72.59,1054.0,50.0,5.69,62.0,0.0,206.0,40.6,7.0,8.3,40.3,0.0,0.0,146.8,31.3,8.3,266.3,24.3,15.3,0.0,1.3,17,1,1,MIAMIA305,2.0,2.0,133.0,28.0,24.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,1,No,0,150,No,2-High,Town,Other,Yes,3.688030800263756,0.27010408
3383666,1,93.03,1129.0,40.0,4.95,119.0,0.5,-22.0,7.3,5.3,5.7,21.7,0.3,0.0,229.8,51.3,9.0,123.3,93.0,11.3,0.0,1.7,8,1,1,SANAUS512,2.0,2.0,98.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,4-Medium,Other,Other,Unknown,2.66940321444646,0.24062888
3116922,1,36.55,142.0,32.0,0.5,11.0,0.0,77.0,9.0,1.7,0.3,14.0,0.0,0.0,21.9,7.3,1.7,53.3,37.0,2.0,0.0,0.0,19,2,2,LAXANA714,1.0,1.0,576.0,38.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,1-Highest,Other,Professional,No,0.8582139477428828,0.30592394
3123254,0,48.39,438.0,30.0,0.0,17.0,0.0,216.0,29.7,1.7,2.7,17.0,0.0,0.0,28.6,11.0,0.7,82.0,52.3,4.3,0.0,0.0,21,2,1,DALDAL214,3.0,3.0,3.0,42.0,42.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,60,No,2-High,Suburban,Professional,Yes,1.1541823205357236,0.22292882
3046374,0,39.18,92.0,30.0,0.25,17.0,0.0,110.0,18.6,2.3,0.3,11.3,0.0,0.0,18.0,0.0,0.0,18.3,2.3,2.7,0.0,0.0,29,1,1,SFROAK925,1.0,1.0,889.0,40.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,3-Good,Other,Other,Yes,1.244318239143063,0.36647108
3209366,0,38.8,477.0,45.0,0.25,0.0,0.0,-187.0,-0.6,2.7,0.0,10.7,0.0,0.0,90.5,38.0,12.0,35.7,87.0,2.7,0.0,0.3,12,1,1,NYCMAN917,1.0,1.0,372.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,Unknown,No,3-Good,Other,Other,No,1.0076436324069007,0.23988232
3104310,0,30.83,452.0,32.0,0.0,0.0,0.5,107.0,-1.6,2.0,3.3,34.3,0.0,1.7,128.2,12.3,1.3,155.3,19.0,5.3,0.0,0.3,20,2,2,ATLATL678,2.0,2.0,220.0,70.0,68.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,9,No,0,30,No,2-High,Suburban,Retired,Yes,1.3741465851352288,0.2428375
3362282,0,54.24,103.0,70.0,0.25,0.0,0.0,8.0,-0.2,4.0,0.7,26.0,0.0,1.0,0.9,1.0,0.0,35.3,11.3,4.7,0.0,0.0,9,1,1,LAXALA562,1.0,1.0,257.0,52.0,52.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,5-Low,Other,Clerical,Yes,2.156186486425557,0.3392338
3379494,1,59.83,1217.0,64.0,0.99,0.0,0.1,-648.0,-57.9,10.3,6.7,42.0,5.7,0.7,65.8,19.0,2.3,167.0,87.7,17.0,0.0,0.3,7,1,1,STLJOP417,1.0,1.0,197.0,40.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,5,No,0,Unknown,No,2-High,Town,Crafts,No,4.423656043503978,0.25084275
3184882,0,73.91,524.0,32.0,0.0,107.0,0.3,-52.0,-23.1,4.3,1.3,69.0,3.0,1.7,127.8,29.0,8.7,166.7,122.0,5.7,0.0,2.7,20,1,1,PITWHE304,2.0,1.0,257.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,150,No,3-Good,Other,Other,Unknown,1.8196910299610132,0.30436367
3382754,0,45.59,1032.0,50.0,0.0,14.0,0.0,-147.0,15.6,20.0,2.7,16.0,0.0,2.3,106.1,26.7,6.7,103.3,129.3,22.7,0.0,0.3,8,1,1,NYCBRO917,1.0,1.0,241.0,34.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,1,No,0,Unknown,No,4-Medium,Other,Other,No,7.083275253480828,0.24401906
3374450,1,71.74,382.0,45.0,3.46,73.0,0.0,269.0,17.0,3.3,0.3,14.0,7.0,0.0,52.2,31.0,4.3,97.3,37.7,3.7,0.0,0.7,8,1,1,LAXANA714,1.0,1.0,222.0,50.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,4-Medium,Suburban,Professional,No,1.3354948210000908,0.2992385
3341322,1,36.04,390.0,45.0,0.0,3.0,0.0,46.0,3.1,7.7,0.3,7.3,0.0,0.0,89.6,26.7,4.3,81.3,53.3,8.0,0.0,0.0,8,2,1,NYCNAS516,1.0,1.0,254.0,50.0,50.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,9,No,0,Unknown,No,4-Medium,Suburban,Professional,Yes,3.0282131296122095,0.28692842
3061206,1,32.16,156.0,30.0,0.0,0.0,1.9,17.0,5.4,1.7,7.3,3.3,2.3,2.0,21.0,7.0,3.7,27.3,17.0,9.0,0.0,0.0,24,1,1,CHILAG630,2.0,2.0,587.0,56.0,50.0,No,Yes,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,3-Good,Suburban,Other,Unknown,2.4360522787030505,0.23052137
3011086,0,80.36,620.0,80.0,1.98,0.0,2.4,-18.0,-0.4,7.0,0.0,8.0,1.0,0.0,264.9,37.7,16.3,193.0,27.3,7.0,0.0,0.0,43,3,1,NYCWHI914,4.0,3.0,187.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,1,60,No,1-Highest,Other,Other,Unknown,2.5061207261760976,0.24781801
3234922,1,10.19,131.0,10.0,0.0,1.0,0.0,82.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,2,NYCBRO917,1.0,1.0,388.0,40.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Other,No,0.0,0.18762018
3266286,0,59.99,798.0,60.0,0.25,32.0,0.0,113.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,PHIMER609,1.0,1.0,390.0,32.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,Unknown,No,5-Low,Suburban,Other,Unknown,0.0,0.2823933
3186510,0,38.11,597.0,41.0,0.0,10.0,0.0,107.0,-7.2,1.7,1.7,5.3,1.0,0.0,48.1,11.7,0.7,34.3,13.3,3.3,0.0,0.7,18,3,2,NCRCHA704,3.0,2.0,107.0,48.0,18.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,150,No,2-High,Town,Other,Yes,0.9183319137428065,0.29113972
3348134,0,35.24,114.0,45.0,0.25,0.0,0.0,-30.0,0.7,1.3,0.0,11.0,0.0,0.3,6.6,3.0,0.0,16.0,7.0,1.3,0.0,0.0,8,1,1,AIRFLO843,1.0,1.0,245.0,44.0,42.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0,0,No,No,0,5,No,0,Unknown,No,4-Medium,Rural,Other,No,0.6307387144447248,0.23907593
3369450,0,96.08,729.0,70.0,1.49,102.0,0.0,29.0,1.9,12.0,0.7,32.3,0.0,1.0,89.6,20.0,1.0,176.0,78.3,12.7,0.0,1.7,8,1,1,LAXONT909,1.0,1.0,238.0,38.0,28.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,4-Medium,Suburban,Other,Unknown,4.313080999023762,0.27710295
3044490,1,23.12,45.0,17.0,0.25,16.0,0.0,-11.0,-4.7,0.0,0.0,5.3,0.0,0.0,10.3,0.0,2.0,29.3,1.7,0.0,0.0,0.0,28,2,2,PITWAS412,2.0,1.0,555.0,56.0,52.0,Yes,Yes,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,9,No,0,10,No,1-Highest,Town,Professional,Yes,0.0,0.3448867
3102450,0,79.35,630.0,55.0,1.49,75.0,0.0,18.0,-9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,SFROAK925,2.0,2.0,297.0,60.0,70.0,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,4,No,0,30,No,4-Medium,Other,Other,Yes,0.0,0.30890223
3292182,0,59.99,306.0,70.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2,NYCSUF516,1.0,1.0,273.0,56.0,52.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,2-High,Suburban,Professional,Yes,0.0,0.2627952
3370390,0,40.38,481.0,50.0,0.0,0.0,0.3,115.0,-0.4,8.7,2.7,17.3,0.0,0.0,74.2,5.0,1.3,43.0,48.3,11.3,0.0,0.3,10,1,1,OMAIWC319,1.0,1.0,297.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,3,No,0,Unknown,No,2-High,Rural,Other,Unknown,3.745615489449555,0.18035832
3236174,0,39.78,575.0,36.0,0.5,0.0,0.3,133.0,-0.8,6.3,0.0,1.7,0.0,0.0,171.2,58.0,11.3,127.3,150.0,6.3,0.0,3.7,17,2,2,NYCSUF516,1.0,1.0,494.0,40.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,0,No,No,0,3,No,0,Unknown,Yes,2-High,Other,Other,Unknown,2.282197011103666,0.1456756
3166494,0,33.96,110.0,30.0,0.0,0.0,0.0,98.0,0.0,2.7,0.3,12.7,0.0,0.0,6.9,2.0,0.0,37.3,15.3,3.0,0.0,0.7,20,1,1,PHIMER609,1.0,1.0,578.0,60.0,54.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Suburban,Other,Yes,1.3931565790164915,0.29568133
3208582,1,61.59,737.0,70.0,0.0,0.0,8.6,-137.0,26.4,2.7,3.0,9.7,1.0,0.0,184.4,49.3,15.7,99.3,60.7,9.7,0.0,1.0,12,1,1,OMAIWC319,1.0,1.0,374.0,22.0,0.0,No,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Other,Other,No,1.4643763235866363,0.21890539
3019482,1,76.86,292.0,85.0,0.25,2.0,0.6,140.0,0.1,3.0,0.0,11.3,0.0,0.0,10.3,3.3,0.0,52.7,45.3,3.0,0.0,0.3,33,2,2,SEASEA206,1.0,1.0,998.0,36.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Other,Other,No,1.2160440875887577,0.19625211
